"Plot","TagID","Transplant","Year_t","Height_t","Width_t","Perp_t","NS_t","Goodbuds_t","TotFlowerbuds_t","ABFlowerbuds_t","Antcount_t","Ant_sp_t","Year_t1","Newplant","Survival_t1","Height_t1","Width_t1","Perp_t1","NS_t1","Goodbuds_t1","TotFlowerbuds_t1","ABFlowerbuds_t1","Antcount_t1","Ant_sp_t1","comments"
"3","8","0",2016,62,58,51,18,13,NA,0,4,"liom",2017,"0","1",74,91,71,6,0,NA,0,7,"liom",""
"3","9","0",2016,98,100,50,12,17,NA,0,4,"liom",2017,"0","1",102,108,49,10,19,NA,1,36,"liom",""
"3","10","0",2016,85,70,57,14,0,NA,0,13,"liom",2017,"0","1",98,73,73,11,0,NA,0,13,"liom",""
"3","11","0",2016,63,53,51,0,0,NA,0,0,"vacant",2017,"0","1",70,58,44,7,0,NA,0,11,"liom",""
"3","14","0",2016,155,115,98,14,18,NA,5,22,"liom",2017,"0","1",155,110,99,23,9,NA,2,48,"liom",""
"3","15","0",2016,20,31,22,6,0,NA,0,10,"liom",2017,"0","1",24,31,26,40,0,NA,0,22,"liom",""
"3","16","0",2016,118,146,144,45,48,NA,0,4,"liom",2017,"0","1",128,133,126,31,55,NA,2,43,"liom",""
"3","17","0",2016,41,39,21,5,0,NA,0,0,"vacant",2017,"0","1",48,40,22,9,0,NA,0,21,"liom",""
"3","18","0",2016,82,73,38,7,1,NA,0,0,"vacant",2017,"0","1",91,109,65,12,8,NA,0,23,"liom","1 ad. pent 1 juv. pent"
"3","19","0",2016,87,81,54,7,1,NA,0,0,"vacant",2017,"0","1",88,77,42,8,0,NA,1,11,"liom",""
"3","20","0",2016,121,128,81,16,12,NA,5,10,"liom",2017,"0","1",126,121,82,23,27,NA,1,37,"liom",""
"3","21","0",2016,144,79,74,14,8,NA,2,20,"liom",2017,"0","1",152,76,48,2,5,NA,0,24,"liom",""
"3","22","0",2016,177,193,138,49,40,NA,8,7,"liom",2017,"0","1",182,186,82,21,36,NA,0,44,"liom",""
"3","23","0",2016,62,67,50,10,12,NA,0,4,"liom",2017,"0","1",76,60,41,1,6,NA,1,15,"liom",""
"3","24","0",2016,68,51,43,6,22,NA,0,8,"liom",2017,"0","1",67,54,38,3,5,NA,0,28,"liom",""
"3","25","0",2016,64,61,37,1,0,NA,3,0,"vacant",2017,"0","1",70,77,42,32,0,NA,0,14,"liom",""
"3","26","0",2016,152,146,140,57,158,NA,0,24,"liom",2017,"0","1",144,180,162,35,104,NA,3,62,"liom",""
"3","27","0",2016,48,43,25,10,0,NA,0,4,"liom",2017,"0","1",57,48,21,6,0,NA,0,0,"vacant",""
"3","28","0",2016,84,94,92,22,45,NA,0,22,"liom",2017,"0","1",86,80,78,16,18,NA,0,58,"liom",""
"3","30","0",2016,127,130,120,40,55,NA,4,14,"liom",2017,"0","1",139,113,100,48,42,NA,0,52,"liom",""
"3","31","0",2016,78,56,39,7,12,NA,0,2,"crem",2017,"0","1",84,58,53,8,2,NA,0,12,"liom",""
"3","33","0",2016,160,149,81,20,27,NA,2,14,"liom",2017,"0","1",151,121,92,14,4,NA,1,22,"liom","growing at odd angles, some additional meristems that I cannot ID"
"3","34","0",2016,64,67,57,12,1,NA,0,3,"liom",2017,"0","1",57,73,66,9,0,NA,0,7,"liom",""
"3","35","0",2016,98,74,76,2,3,NA,0,2,"liom",2017,"0","1",92,75,67,0,0,NA,0,0,"vacant",""
"3","37","0",2016,85,74,61,11,16,NA,0,7,"liom",2017,"0","1",97,86,84,10,1,NA,1,30,"liom",""
"3","38","0",2016,80,61,48,9,6,NA,0,0,"vacant",2017,"0","1",85,55,49,14,0,NA,0,26,"liom",""
"3","40","0",2016,99,74,54,22,9,NA,0,2,"liom",2017,"0","1",111,71,68,14,15,NA,1,24,"liom",""
"3","41","0",2016,118,93,84,21,22,NA,0,33,"liom",2017,"0","1",116,96,94,14,26,NA,0,21,"liom",""
"3","43","0",2016,98,82,78,17,6,NA,2,8,"liom",2017,"0","1",110,85,94,13,0,NA,0,10,"liom",""
"3","44","0",2016,123,138,68,13,53,NA,4,8,"liom",2017,"0","1",124,160,74,3,8,NA,23,27,"liom",""
"3","45","0",2016,60,57,61,2,0,NA,0,0,"vacant",2017,"0","1",64,61,45,5,0,NA,0,7,"liom",""
"3","46","0",2016,51,65,20,0,0,NA,0,0,"vacant",2017,"0","1",47,57,20,0,0,NA,0,0,"vacant",""
"3","47","0",2016,24,12,7,0,0,NA,0,0,"vacant",2017,"0","1",8,8,2,1,0,NA,0,2,"liom","main plant mostly dead, new growth sprouted from fallen segment"
"3","48","0",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,"0","1",69,42,30,8,0,NA,0,11,"liom","no 2016 data"
"3","50","0",2016,50,49,39,0,0,NA,0,0,"vacant",2017,"0","1",43,40,20,0,0,NA,0,0,"vacant",""
"3","51","0",2016,149,108,85,16,27,NA,1,8,"liom",2017,"0","1",153,106,80,22,10,NA,4,20,"liom",""
"3","52","0",2016,60,72,66,0,0,NA,0,0,"vacant",2017,"0","1",61,65,46,0,0,NA,0,2,"liom",""
"3","53","0",2016,82,68,53,4,1,NA,0,1,"liom",2017,"0","1",92,82,54,6,0,NA,1,4,"liom",""
"3","54","0",2016,34,36,22,3,0,NA,0,0,"vacant",2017,"0","1",29,34,25,4,0,NA,0,4,"liom",""
"3","56","0",2016,97,89,73,37,11,NA,2,13,"liom",2017,"0","1",95,85,77,30,19,NA,4,58,"liom",""
"3","57","0",2016,102,69,58,8,7,NA,0,6,"liom",2017,"0","1",96,74,58,7,8,NA,2,12,"liom",""
"3","58","0",2016,128,98,70,5,0,NA,0,4,"liom",2017,"0","1",125,100,82,14,4,NA,0,28,"liom",""
"3","60","0",2016,90,54,41,7,0,NA,0,7,"liom",2017,"0","1",87,47,42,9,0,NA,0,15,"liom",""
"3","61","0",2016,125,119,99,12,39,NA,0,12,"liom",2017,"0","1",126,108,91,0,0,NA,0,0,"vacant",""
"3","62","0",2016,179,191,148,74,240,NA,4,32,"liom",2017,"0","1",192,210,168,117,171,NA,3,59,"liom",""
"3","63","0",2016,123,116,112,100,86,NA,30,10,"liom",2017,"0","1",123,132,104,48,74,NA,17,33,"liom","2 CV adult"
"3","64","0",2016,88,74,52,7,35,NA,0,16,"liom",2017,"0","1",94,70,43,13,5,NA,3,34,"liom",""
"3","65","0",2016,28,37,29,12,0,NA,0,0,"vacant",2017,"0","1",41,45,36,12,0,NA,0,18,"liom",""
"3","66","0",2016,77,69,55,20,15,NA,0,8,"liom",2017,"0","1",81,66,64,6,10,NA,0,46,"liom",""
"3","70","0",2016,106,121,104,22,12,NA,7,4,"liom",2017,"0","1",105,128,105,16,15,NA,3,25,"liom",""
"3","71","0",2016,33,36,19,0,0,NA,0,0,"vacant",2017,"0","1",38,34,24,3,0,NA,0,6,"liom",""
"3","72","0",2016,23,33,9,0,0,NA,0,0,"vacant",2017,"0","1",19,26,11,1,0,NA,0,0,"vacant",""
"3","73","0",2016,6,4.5,4,0,0,NA,0,0,"vacant",2017,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"3","75","0",2016,90,86,75,27,25,NA,8,11,"liom",2017,"0","1",90,90,87,19,2,NA,0,13,"liom",""
"3","77","0",2016,40,31,21,2,0,NA,0,1,"liom",2017,"0","1",46,43,29,3,0,NA,0,4,"liom",""
"3","78","0",2016,30,30,21,2,0,NA,0,0,"vacant",2017,"0","1",34,38,31,7,0,NA,0,11,"liom",""
"3","80","0",2016,96,98,43,19,8,NA,0,10,"liom",2017,"0","1",99,99,48,4,1,NA,0,18,"liom",""
"3","81","0",2016,137,114,104,33,58,NA,34,3,"liom",2017,"0","1",141,127,104,41,7,NA,16,23,"liom",""
"3","85","0",2016,57,37,34,14,0,NA,0,4,"liom",2017,"0","1",55,43,43,7,5,NA,0,22,"liom",""
"3","87","0",2016,16,16,12,0,0,NA,0,0,"vacant",2017,"0","1",16,16,14,0,0,NA,0,0,"vacant",""
"3","91","0",2016,36,33,26,0,0,NA,0,0,"vacant",2017,"0","1",38,33,30,4,0,NA,0,6,"liom",""
"3","92","0",2016,29,28,16,2,0,NA,0,0,"vacant",2017,"0","1",30,28,17,2,1,NA,0,5,"liom",""
"3","93","0",2016,16,11,4,1,0,NA,0,0,"vacant",2017,"0","1",16,10,5,0,0,NA,0,0,"vacant",""
"3","96","0",2016,37,19,13,0,0,NA,0,0,"vacant",2017,"0","1",33,15,14,0,0,NA,0,0,"vacant",""
"3","97","0",2016,30,39,27,6,0,NA,0,1,"liom",2017,"0","1",36,40,18,0,0,NA,0,1,"liom",""
"3","98","0",2016,67,45,28,8,2,NA,0,5,"liom",2017,"0","1",66,38,28,0,0,NA,0,0,"vacant",""
"3","99","0",2016,36,28,24,16,0,NA,0,0,"vacant",2017,"0","1",48,33,33,9,0,NA,0,7,"liom",""
"3","100","0",2016,39,37,19,5,0,NA,0,0,"vacant",2017,"0","1",36,44,27,0,0,NA,0,0,"vacant",""
"3","101","0",2016,32,22,9,8,0,NA,0,2,"crem",2017,"0","1",36,19,16,2,0,NA,0,6,"liom",""
"3","104","0",2016,27,24,7,3,0,NA,0,0,"vacant",2017,"0","1",30,22,14,0,0,NA,0,0,"vacant",""
"3","105","0",2016,34,16,14,3,0,NA,0,0,"vacant",2017,"0","1",38,18,15,2,0,NA,0,2,"liom",""
"3","108","0",2016,30,16,12,4,0,NA,0,0,"vacant",2017,"0","1",36,24,10,4,0,NA,0,6,"liom",""
"3","109","0",2016,18,9,8,2,0,NA,0,0,"vacant",2017,"0","1",21,12,8,3,0,NA,0,6,"liom",""
"3","112","0",2016,3,3,3,0,0,NA,0,0,"vacant",2017,"0","1",2,4,2,1,0,NA,0,0,"vacant","not doing v well"
"3","115","0",2016,7,1,1,1,0,NA,0,0,"vacant",2017,"0","1",9,3,2,2,0,NA,0,0,"vacant",""
"3","116","0",2016,12,5,4,5,0,NA,0,0,"vacant",2017,"0","1",15,6,6,2,0,NA,0,0,"vacant",""
"3","118","0",2016,25,19,11,3,0,NA,0,1,"liom",2017,"0","1",28,17,15,2,0,NA,0,4,"liom",""
"3","119","0",2016,12,4,4,3,0,NA,0,0,"vacant",2017,"0","1",18,8,5,4,0,NA,0,0,"vacant",""
"3","120","0",2016,8,2,2,0,0,NA,0,0,"vacant",2017,"0","1",13,3,1,2,0,NA,0,0,"vacant",""
"3","131","0",2016,5,2,2,0,0,NA,0,0,"vacant",2017,"0","1",9,1.5,1,2,0,NA,0,0,"vacant",""
"3","134","0",2016,5,2,1,1,0,NA,0,0,"vacant",2017,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"3","135","0",2016,10,6,3,2,0,NA,0,1,"liom",2017,"0","1",10,11,4,2,0,NA,0,0,"vacant","between 3-53 and 3-38"
"3","136","0",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,"1","1",46,32,30,9,0,NA,0,7,"liom",""
"3","137","0",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,"1","1",10,3.5,3,2,0,NA,0,0,"vacant",""
"3","138","0",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,"1","1",5,1,1,0,0,NA,0,0,"vacant","could be original 85 based on location"
"3","103A","0",2016,31,21,16,3,0,NA,0,0,"vacant",2017,"0","1",28,23,17,4,0,NA,0,6,"liom","103A and 103C are one individual"
"3","103B","0",2016,19,13,11,1,0,NA,0,1,"liom",2017,"0","1",27,17,9,3,0,NA,0,4,"liom",""
"3","103D","0",2016,22,11,11,6,0,NA,0,0,"vacant",2017,"0","1",22,11,9,0,0,NA,0,0,"vacant",""
"3","113A","0",2016,5.5,2,1.5,1,0,NA,0,0,"vacant",2017,"0","1",6,1,1,1,0,NA,0,0,"vacant",""
"3","113B","0",2016,5,1.5,1.5,0,0,NA,0,0,"vacant",2017,"0","1",4,1,1,0,0,NA,0,0,"vacant",""
"3","113C","0",2016,7,1.5,1.5,0,0,NA,0,0,"vacant",2017,"0","1",5,1,1,0,0,NA,0,0,"vacant",""
"3","132A","0",2016,11,2,1,2,0,NA,0,0,"vacant",2017,"0","1",19,8,2,3,0,NA,0,2,"liom",""
"3","132B","0",2016,9,1,1,1,0,NA,0,0,"vacant",2017,"0","1",13,1,1,1,0,NA,0,0,"vacant",""
"3","132C","0",2016,12,3,2,3,0,NA,0,0,"vacant",2017,"0","1",17,7,6,4,0,NA,0,0,"vacant",""
"3","132E","0",2016,11,3,2,2,0,NA,0,0,"vacant",2017,"0","1",19,11,5,4,0,NA,0,1,"liom",""
"3","89A","0",2016,21,14,13,4,0,NA,0,1,"liom",2017,"0","1",32,19,18,5,0,NA,0,0,"vacant",""
"3","89C","0",2016,25,15,12,1,0,NA,0,0,"vacant",2017,"0","1",34,18,11,4,0,NA,0,2,"liom","hard to tell apart but these data are correcr"
"3","89D","0",2016,20,13,6,2,0,NA,0,0,"vacant",2017,"0","1",25,18,2,1,0,NA,0,0,"vacant","hard to tell apart but these data are correcr"
"3","94A","0",2016,29,21,17,0,0,NA,0,0,"vacant",2017,"0","1",43,31,18,0,0,NA,0,0,"vacant",""
"3","94B","0",2016,35,30,9,0,0,NA,0,0,"vacant",2017,"0","1",27,22,9,3,0,NA,0,1,"liom","3-94B is the larger plant"
"3","94C","0",2016,10,4,4,0,0,NA,0,0,"vacant",2017,"0","1",12,4,4,1,0,NA,0,0,"vacant","3-94C is the smaller plant"
"4","3","0",2016,65,70,63,20,2,NA,0,9,"liom",2017,"0","1",71,77,68,8,0,NA,0,13,"liom",""
"4","5","0",2016,25,21,11,6,0,NA,0,8,"liom",2017,"0","1",20,16,13,0,0,NA,0,0,"vacant","pretty rough shape"
"4","6","0",2016,32,19,11,0,0,NA,0,0,"vacant",2017,"0","1",34,40,19,3,0,NA,0,9,"crem",""
"4","7","0",2016,68,39,39,15,0,NA,0,0,"vacant",2017,"0","1",75,42,34,12,0,NA,0,11,"liom",""
"4","9","0",2016,77,28,27,10,0,NA,0,0,"vacant",2017,"0","1",73,41,28,3,0,NA,0,2,"liom",""
"4","11","0",2016,41,11,3,2,0,NA,0,4,"liom",2017,"0","1",42,23,10,3,0,NA,0,1,"liom",""
"4","12","0",2016,91,116,84,15,6,NA,15,15,"liom",2017,"0","1",110,150,80,18,17,NA,1,56,"liom",""
"4","15","0",2016,75,32,27,1,1,NA,0,1,"crem",2017,"0","1",81,37,30,6,0,NA,0,5,"liom",""
"4","16","0",2016,58,52,38,25,1,NA,0,7,"liom",2017,"0","1",72,64,66,18,6,NA,2,27,"liom",""
"4","17","0",2016,160,75,72,37,7,NA,1,39,"liom",2017,"0","1",134,89,58,21,8,NA,0,28,"liom",""
"4","19","0",2016,75,55,31,6,0,NA,0,10,"liom",2017,"0","1",82,58,33,5,1,NA,0,10,"liom",""
"4","22","0",2016,99,73,43,14,1,NA,0,15,"liom",2017,"0","1",103,82,50,5,5,NA,3,8,"liom","one large (1cm) beetle in pollen"
"4","23","0",2016,72,61,52,12,0,NA,0,14,"liom",2017,"0","1",78,69,55,6,2,NA,0,18,"liom",""
"4","24","0",2016,37,25,24,8,0,NA,0,5,"liom",2017,"0","1",30,33,23,0,0,NA,0,8,"liom",""
"4","25","0",2016,91,75,48,7,0,NA,0,4,"liom",2017,"0","1",92,70,48,6,0,NA,0,8,"liom",""
"4","27","0",2016,63,42,42,13,0,NA,0,20,"liom",2017,"0","1",68,53,44,2,0,NA,0,6,"liom",""
"4","31","0",2016,46,46,38,0,0,NA,0,0,"vacant",2017,"0","1",48,49,33,2,1,NA,0,7,"liom",""
"4","32","0",2016,30,35,19,12,0,NA,0,4,"liom",2017,"0","1",28,41,24,0,0,NA,0,5,"liom","geometrid larvae"
"4","35","0",2016,104,115,98,33,42,NA,8,31,"liom",2017,"0","1",112,120,114,30,67,NA,0,53,"liom","small black beetles"
"4","38","0",2016,64,94,57,23,5,NA,0,6,"liom",2017,"0","1",71,96,60,9,9,NA,0,16,"liom",""
"4","39","0",2016,110,53,72,4,6,NA,0,20,"liom",2017,"0","1",126,83,73,6,7,NA,0,24,"liom",""
"4","40","0",2016,50,47,42,14,0,NA,0,3,"liom",2017,"0","1",54,54,48,1,0,NA,0,4,"liom",""
"4","41","0",2016,82,64,58,15,1,NA,0,6,"liom",2017,"0","1",78,75,59,0,0,NA,0,0,"vacant",""
"4","43","0",2016,39,34,18,0,0,NA,0,0,"vacant",2017,"0","1",48,38,28,0,0,NA,0,0,"vacant",""
"4","45","0",2016,52,86,65,5,0,NA,0,7,"liom",2017,"0","1",62,83,60,1,2,NA,2,5,"liom",""
"4","46","0",2016,28,36,26,7,0,NA,0,4,"liom",2017,"0","1",39,38,36,4,0,NA,0,5,"liom",""
"4","47","0",2016,83,83,67,29,11,NA,2,32,"liom",2017,"0","1",81,90,83,19,0,NA,0,36,"liom",""
"4","48","0",2016,100,61,41,5,5,NA,3,12,"liom",2017,"0","1",100,54,39,7,2,NA,0,14,"liom",""
"4","49","0",2016,26,19,12,2,0,NA,0,1,"liom",2017,"0","1",29,25,12,1,0,NA,0,2,"liom",""
"4","51","0",2016,58,56,52,16,0,NA,0,10,"liom",2017,"0","1",65,61,49,15,0,NA,0,18,"liom",""
"4","53","0",2016,82,77,63,17,20,NA,13,9,"liom",2017,"0","1",81,73,57,15,1,NA,3,16,"liom",""
"4","54","0",2016,72,52,34,7,0,NA,0,10,"liom",2017,"0","1",78,61,32,12,0,NA,0,9,"liom",""
"4","56","0",2016,108,68,45,14,0,NA,0,0,"vacant",2017,"0","1",106,75,35,10,0,NA,0,6,"liom",""
"4","57","0",2016,62,76,60,19,8,NA,0,37,"liom",2017,"0","1",72,84,65,11,10,NA,1,48,"liom",""
"4","58","0",2016,75,87,83,12,0,NA,0,8,"liom",2017,"0","1",80,94,86,13,6,NA,0,10,"liom","retagged based on last years data"
"4","61","0",2016,63,66,45,0,0,NA,0,0,"vacant",2017,"0","1",60,66,52,0,0,NA,0,0,"vacant",""
"4","62","0",2016,98,124,88,19,25,NA,17,13,"liom",2017,"0","1",101,128,84,19,24,NA,1,36,"liom",""
"4","63","0",2016,43,31,28,7,0,NA,0,0,"vacant",2017,"0","1",37,35,30,3,0,NA,0,3,"liom",""
"4","64","0",2016,64,65,52,0,0,NA,0,0,"vacant",2017,"0","1",67,63,45,4,0,NA,0,13,"liom",""
"4","65","0",2016,32,22,12,0,0,NA,0,0,"vacant",2017,"0","1",38,35,29,2,0,NA,0,1,"liom",""
"4","66","0",2016,26,19,13,0,0,NA,0,0,"vacant",2017,"0","1",27,16,6,0,0,NA,0,0,"vacant",""
"4","67","0",2016,60,28,22,0,0,NA,0,0,"vacant",2017,"0","1",35,4,4,0,0,NA,0,0,"vacant","dying"
"4","68","0",2016,87,46,45,4,0,NA,0,0,"vacant",2017,"0","1",87,50,49,5,0,NA,0,3,"liom",""
"4","70","0",2016,12,12,8,3,0,NA,0,0,"vacant",2017,"0","1",11,8,7,3,0,NA,0,0,"vacant",""
"4","72","0",2016,42,34,28,0,0,NA,0,0,"vacant",2017,"0","1",43,32,25,3,0,NA,0,11,"liom","10 CV juv"
"4","73","0",2016,61,73,55,7,0,NA,0,6,"liom",2017,"0","1",62,74,46,9,0,NA,0,8,"liom",""
"4","74","0",2016,72,90,84,10,2,NA,0,5,"liom",2017,"0","1",73,85,86,8,1,NA,0,16,"liom",""
"4","75","0",2016,81,83,54,5,8,NA,0,20,"liom",2017,"0","1",88,85,51,5,11,NA,0,46,"liom",""
"4","76","0",2016,88,76,73,6,8,NA,3,19,"liom",2017,"0","1",93,74,69,7,5,NA,0,38,"liom",""
"4","77","0",2016,44,24,21,2,0,NA,0,7,"liom",2017,"0","1",51,23,22,0,0,NA,0,0,"vacant",""
"4","78","0",2016,43,33,23,0,0,NA,0,0,"liom",2017,"0","1",52,24,19,0,0,NA,0,0,"vacant",""
"4","79","0",2016,53,42,28,9,0,NA,0,1,"liom",2017,"0","1",54,43,29,4,0,NA,0,12,"liom",""
"4","80","0",2016,79,67,58,2,0,NA,0,0,"vacant",2017,"0","1",82,63,49,0,1,NA,2,5,"liom",""
"4","81","0",2016,9,10,6,4,0,NA,0,0,"vacant",2017,"0","1",15,10,4,3,0,NA,0,2,"crem",""
"4","82","0",2016,104,65,60,3,1,NA,0,6,"liom",2017,"0","1",100,67,44,1,0,NA,0,7,"liom",""
"4","83","0",2016,24,6,5,0,0,NA,0,0,"vacant",2017,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"4","84","0",2016,28,20,19,6,0,NA,0,6,"liom",2017,"0","1",30,30,24,0,0,NA,0,0,"vacant",""
"4","86","0",2016,54,29,16,8,0,NA,0,12,"liom",2017,"0","1",56,34,23,0,0,NA,0,0,"vacant",""
"4","87","0",2016,8,5,2,1,0,NA,0,0,"vacant",2017,"0","1",10,7,4,3,0,NA,0,0,"vacant",""
"4","88","0",2016,4,4,2,1,0,NA,0,0,"vacant",2017,"0","1",6,4,2,2,0,NA,0,0,"vacant",""
"4","89","0",2016,25,17,10,0,0,NA,0,0,"vacant",2017,"0","1",28,18,8,0,0,NA,0,0,"vacant","1 unk. new growth"
"4","90","0",2016,46,34,16,7,0,NA,0,0,"vacant",2017,"0","1",55,41,32,7,0,NA,0,26,"liom",""
"4","91","0",2016,36,38,21,9,0,NA,0,0,"vacant",2017,"0","1",41,46,25,0,0,NA,0,0,"vacant",""
"4","92","0",2016,34,24,18,5,0,NA,0,7,"liom",2017,"0","1",37,24,14,4,0,NA,0,5,"liom",""
"4","93","0",2016,42,26,21,5,0,NA,0,0,"vacant",2017,"0","1",4,6,4,0,0,NA,0,0,"vacant",""
"4","94","0",2016,14,5,6,0,0,NA,0,0,"vacant",2017,"0","1",6,6,7,0,0,NA,0,0,"vacant",""
"4","95","0",2016,25,14,13,5,0,NA,0,2,"liom",2017,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"4","96","0",2016,28,14,13,2,0,NA,0,5,"liom",2017,"0","1",30,12,9,0,0,NA,0,0,"vacant",""
"4","97","0",2016,48,34,24,10,0,NA,0,5,"liom",2017,"0","1",55,40,30,9,0,NA,0,9,"liom",""
"4","98","0",2016,51,31,22,11,0,NA,0,8,"liom",2017,"0","1",64,35,22,7,0,NA,0,16,"liom",""
"4","99","0",2016,33,25,19,5,0,NA,0,5,"liom",2017,"0","1",43,27,21,5,0,NA,0,9,"liom",""
"4","102","0",2016,7,10,5,2,0,NA,0,3,"liom",2017,"0","1",4,6,4,0,0,NA,0,0,"vacant",""
"4","103","0",2016,7,10,8,3,0,NA,0,5,"liom",2017,"0","1",6,6,7,0,0,NA,0,0,"vacant",""
"4","104","0",2016,38,24,20,4,0,NA,0,2,"liom",2017,"0","1",39,21,14,2,0,NA,0,0,"vacant",""
"4","105","0",2016,42,32,32,12,0,NA,0,8,"liom",2017,"0","1",62,55,32,12,0,NA,0,16,"liom",""
"4","106","0",2016,52,33,29,4,0,NA,0,0,"vacant",2017,"0","1",60,28,19,5,0,NA,0,0,"vacant",""
"4","107","0",2016,35,21,21,5,0,NA,0,2,"liom",2017,"0","1",34,18,12,1,0,NA,0,0,"vacant",""
"4","109","0",2016,48,25,22,4,0,NA,0,4,"liom",2017,"0","1",54,28,19,3,0,NA,0,1,"liom",""
"4","110","0",2016,10,4,2,0,0,NA,0,0,"vacant",2017,"0","1",3,2,1,1,0,NA,0,0,"vacant",""
"4","111","0",2016,8,7,3,0,0,NA,0,0,"vacant",2017,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"missing, presumed dead"
"4","112","0",2016,52,26,13,3,0,NA,0,1,"liom",2017,"0","1",61,33,8,4,0,NA,0,8,"liom",""
"4","113","0",2016,48,25,22,4,0,NA,0,4,"liom",2017,"0","1",31,19,12,4,0,NA,0,4,"liom",""
"4","117","0",2016,29,22,15,3,0,NA,0,0,"vacant",2017,"0","1",30,19,8,2,0,NA,0,1,"fore",""
"4","118","0",2016,13,4,4,2,0,NA,0,0,"vacant",2017,"0","1",19,4,3,0,0,NA,0,1,"crem","directly adjacent to 4-25"
"4","119","0",2016,17,14,7,2,0,NA,0,0,"vacant",2017,"0","1",19,12,4,1,0,NA,0,3,"liom",""
"4","124","0",2016,24,10,8,2,0,NA,0,0,"vacant",2017,"0","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"4","127","0",2016,6,3,1,2,0,NA,0,0,"vacant",2017,"0","1",9,4,1.5,1,0,NA,0,0,"vacant","nearest 4-29 (dead)"
"4","128","0",2016,3,5,1,2,0,NA,0,0,"vacant",2017,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"4","129","0",2016,12,5,4,0,0,NA,0,0,"vacant",2017,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"4","130","0",2016,9,6,2,0,0,NA,0,0,"vacant",2017,"0","1",11,7,3,1,0,NA,0,0,"vacant","a few steps south of 4-129"
"4","132","0",2016,3,1,1,1,0,NA,0,0,"vacant",2017,"0","1",3,0.5,0.5,0,0,NA,0,0,"vacant","2 m south of 4-64"
"4","134","0",2016,6,3,3,3,0,NA,0,0,"vacant",2017,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"4","135","0",2016,5,4,2,1,0,NA,0,0,"vacant",2017,"0","1",11,8,3,2,0,NA,0,0,"vacant","2 m east of 4-53"
"4","136","0",2016,5,5,2,1,0,NA,0,0,"vacant",2017,"0","1",6,3,1,0,0,NA,0,0,"vacant","2 m east of 4-53"
"4","137","0",2016,4,4,2,3,0,NA,0,0,"vacant",2017,"0","1",8,3,1,2,0,NA,0,0,"vacant","1 m east of 4-41"
"4","138","0",2016,10,4,4,2,0,NA,0,0,"vacant",2017,"0","1",2,2,2,3,0,NA,0,0,"vacant","1 m east of 4-39"
"4","139","0",2016,8,2,2,1,0,NA,0,0,"vacant",2017,"0","1",11,1.5,1,1,0,NA,0,0,"vacant","1 m east of 4-39"
"4","140","0",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,"1","1",4,9,4,1,0,NA,0,0,"vacant","asexual recruit"
"4","141","0",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,"1","1",11,2,2,1,0,NA,0,0,"vacant",""
"4","142A","0",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,"1","1",4.5,1,1,0,0,NA,0,0,"vacant",""
"4","142B","0",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,"1","1",5.5,3,2,1,0,NA,0,0,"vacant",""
"4","142C","0",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,"1","1",3,0.5,0.5,0,0,NA,0,0,"vacant",""
"4","142D","0",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,"1","1",4,3,2.5,1,0,NA,0,0,"vacant",""
"4","142E","0",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,"1","1",5.5,1,1,1,0,NA,0,0,"vacant",""
"4","142F","0",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,"1","1",3.5,0.5,0.5,0,0,NA,0,0,"vacant",""
"4","142G","0",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,"1","1",2,0.5,0.5,0,0,NA,0,0,"vacant",""
"4","108A","0",2016,21,13,12,4,0,NA,0,0,"vacant",2017,"0","1",25,21,12,0,0,NA,0,4,"liom",""
"4","108B","0",2016,12,5,3,3,0,NA,0,0,"vacant",2017,"0","1",13,8,7,0,0,NA,0,0,"vacant",""
"4","116A","0",2016,6,2,1,1,0,NA,0,0,"vacant",2017,"0","1",10,4,1,1,0,NA,0,1,"fore",""
"4","116B","0",2016,3,1,1,0,0,NA,0,0,"vacant",2017,"0","1",6,1,1,0,0,NA,0,0,"vacant",""
